Hole Depth,Bit Depth,On Bottom,On Bottom Hours,On Bottom ROP,Mechanical Specific Energy,Block Height,Hook Load,Trip Speed,Weight on Bit,Differential Pressure,Rotary RPM,Rotary Torque,Total Pump Output,Standpipe Pressure,Gamma,Inclination,Azimuth,Tool Face,Magnetic Toolface,Gravity Toolface,Rig Sub State,Bit Depth,MWD Continuous Azi,MWD Continuous Inc,MWD TEMP (deg),Rate Of Penetration,Time Of Penetration,YYYY/MM/DD,HH:MM:SS
2822.05,2821.82,0,3.8,0.00,-999.25,30.8,16.7,0.00,0.0,-17367.8,25,3193.780,0.00,0,116.75,92.81,348.41,-150.62,146.79,-150.62,3.00,2821.82,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:51:50
2822.05,2821.82,0,3.8,0.00,-999.25,30.8,16.6,0.00,0.0,-17367.8,1,14874.900,0.00,0,116.75,92.81,348.41,-150.62,146.79,-150.62,3.00,2821.82,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:52:00
2822.05,2821.82,0,3.8,0.00,-999.25,30.8,16.7,0.00,0.0,-17367.8,1,23915.500,0.00,0,116.75,92.81,348.41,-150.62,146.79,-150.62,3.00,2821.82,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:52:10
2822.05,2821.82,0,3.8,0.00,-999.25,31.3,70.4,9.32,0.0,-17367.8,9,23915.500,0.00,0,116.75,92.81,348.41,-150.62,146.79,-150.62,3.00,2821.82,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:52:20
2822.05,2821.32,0,3.8,0.00,-999.25,31.4,72.4,10.47,0.0,-17367.8,5,0.000,0.00,0,116.75,92.81,348.41,-150.62,146.79,-150.62,4.00,2821.32,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:52:30
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,67.9,0.00,0.0,-17367.8,0,0.000,0.63,0,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:52:40
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,67.8,0.00,0.0,-16920.9,0,0.000,1.20,447,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:52:50
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,66.9,0.00,0.0,-5650.7,0,0.000,1.20,11717,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:53:00
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,63.7,0.00,0.0,-1775.9,0,0.000,1.20,15592,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:53:10
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,62.4,0.00,0.0,-1147.1,0,0.000,1.20,16221,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:53:20
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,61.9,0.00,0.0,-996.2,0,0.000,1.20,16372,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:53:30
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,61.6,0.00,0.0,-1062.5,0,0.000,1.20,16305,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:53:40
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,61.4,0.00,0.4,-379.8,0,0.000,1.20,16988,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:53:50
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,61.0,0.00,0.5,-201.1,0,0.000,1.20,17167,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:54:00
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.9,0.00,0.7,-20.5,0,0.000,1.20,17347,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:54:10
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.8,0.00,0.8,44.6,0,0.000,1.20,17412,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:54:20
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.7,0.00,0.8,19.0,0,0.000,1.20,17387,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:54:30
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.7,0.00,0.9,25.2,0,0.000,1.20,17393,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:54:40
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.6,0.00,0.9,-23.6,0,0.000,1.20,17344,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:54:50
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.6,0.00,1.0,39.1,0,0.000,1.20,17407,116.75,92.81,348.41,-150.62,146.79,-150.62,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:55:00
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.6,0.00,1.0,174.5,0,0.000,1.20,17542,116.75,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:55:10
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.5,0.00,1.0,13.7,0,0.000,1.20,17382,116.75,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:55:20
2822.05,2821.31,0,3.8,0.00,-999.25,31.4,60.5,0.00,1.0,159.9,0,0.000,1.20,17528,116.75,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.31,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:55:30
2822.05,2821.33,0,3.8,0.00,-999.25,31.4,60.4,0.40,1.1,107.7,8,5860.530,1.20,17476,116.75,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.33,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:55:40
2822.05,2821.52,0,3.8,0.00,-999.25,31.4,60.7,5.39,4.8,344.8,9,2990.960,1.20,17712,116.75,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.52,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:55:50
2822.05,2821.28,0,3.8,0.00,-999.25,33.6,69.6,24.54,4.0,214.3,0,0.000,1.20,17582,116.75,92.81,348.41,-88.75,146.79,-88.75,6.00,2821.28,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:56:00
2822.05,2819.32,0,3.8,0.00,-999.25,33.6,63.4,8.12,1.5,145.2,0,0.000,1.20,17513,116.75,92.81,348.41,-88.75,146.79,-88.75,6.00,2819.32,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:56:10
2822.05,2821.40,0,3.8,0.00,-999.25,33.3,58.8,14.80,8.5,482.8,0,0.000,1.20,17851,116.75,92.81,348.41,-88.75,146.79,-88.75,6.00,2821.40,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:56:20
2822.05,2821.60,0,3.8,0.00,-999.25,31.3,56.7,2.79,5.6,391.4,0,0.000,1.20,17759,116.75,92.81,348.41,-88.75,146.79,-88.75,6.00,2821.60,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:56:30
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,58.7,0.52,5.0,221.7,0,0.000,1.20,17589,116.75,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:56:40
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,59.7,0.00,2.6,93.6,0,0.000,1.20,17461,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:56:50
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,60.3,0.00,1.7,249.2,0,0.000,1.20,17617,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:57:00
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,60.6,0.00,1.2,94.8,0,0.000,1.20,17463,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:57:10
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,60.7,0.00,0.9,70.8,0,0.000,1.20,17439,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:57:20
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,60.9,0.00,0.8,128.3,0,1.200,1.20,17496,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:57:30
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,61.0,0.00,0.6,257.5,0,0.000,1.20,17625,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:57:40
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,61.1,0.00,0.5,265.0,0,0.000,1.20,17633,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:57:50
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,61.2,0.00,0.4,201.6,0,0.000,1.20,17569,-999.25,92.81,348.41,-88.75,146.79,-88.75,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:58:00
2822.05,2821.61,0,3.8,0.00,-999.25,31.1,61.3,0.00,0.4,130.4,0,0.000,1.20,17498,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.61,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:58:10
2822.05,2821.62,0,3.8,0.00,-999.25,31.1,61.3,0.32,0.8,131.9,0,0.000,1.20,17500,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.62,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:58:20
2822.05,2821.68,0,3.8,0.00,-999.25,31.1,60.6,0.44,2.3,208.9,0,0.000,1.20,17577,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.68,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:58:30
2822.05,2821.73,0,3.8,0.00,-999.25,31.0,59.1,0.50,2.8,185.6,0,0.000,1.20,17553,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.73,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:58:40
2822.05,2821.78,0,3.8,0.00,-999.25,31.0,58.9,0.44,2.9,117.0,0,0.000,1.20,17485,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.78,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:58:50
2822.05,2821.84,0,3.8,0.00,-999.25,30.9,58.5,0.50,3.3,125.0,0,4.955,1.20,17493,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.84,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:59:00
2822.05,2821.89,0,3.8,0.00,-999.25,30.9,58.4,0.50,3.8,306.4,0,0.000,1.20,17674,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.89,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:59:10
2822.05,2821.95,0,3.8,0.00,-999.25,30.8,57.7,0.50,4.1,433.9,12,6157.250,1.20,17802,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2821.95,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:59:20
2822.05,2822.00,0,3.8,0.00,-999.25,30.8,57.8,0.44,4.4,709.5,13,7607.060,1.20,18077,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2822.00,0.00,3735.00,75.000,0.00,0.00,2023/04/09,04:59:30
2822.05,2822.05,1,3.8,4.12,21896400000.0,30.7,57.0,0.44,5.4,995.0,12,7471.840,1.20,18363,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2822.05,0.00,3735.00,75.000,4.12,14.57,2023/04/09,04:59:40
2822.11,2822.11,1,3.8,8.02,100.7,30.7,56.1,0.44,6.0,1095.8,0,1969.330,1.20,18464,-999.25,92.81,348.41,-105.62,146.79,-105.62,5.00,2822.11,0.00,3735.00,75.000,8.02,7.48,2023/04/09,04:59:50
2822.16,2822.16,1,3.8,10.96,57.0,30.6,55.5,0.44,6.3,1081.5,0,1931.770,1.20,18449,-999.25,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.16,0.00,3735.00,75.000,10.96,5.47,2023/04/09,05:00:00
2822.22,2822.22,1,3.8,15.56,43.1,30.6,55.2,0.45,7.1,1177.6,0,1909.240,1.20,18545,111.91,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.22,0.00,3735.00,75.000,15.56,3.86,2023/04/09,05:00:10
2822.27,2822.27,1,3.8,19.30,32.0,30.5,54.5,0.50,7.3,1422.2,0,1909.240,1.20,18790,111.91,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.27,0.00,3735.00,75.000,19.30,3.11,2023/04/09,05:00:20
2822.32,2822.32,1,3.8,19.37,33.5,30.4,54.3,0.50,7.5,1483.6,0,1894.210,1.20,18851,111.91,92.81,348.41,-167.50,146.79,-167.50,2.00,2822.32,0.00,3735.00,75.000,19.37,3.10,2023/04/09,05:00:30
2822.38,2822.38,1,3.8,19.34,35.7,30.4,54.0,0.45,7.8,1581.9,0,1860.410,1.20,18950,111.91,92.81,348.41,-167.50,146.79,-167.50,2.00,2822.38,0.00,3735.00,75.000,19.34,3.10,2023/04/09,05:00:40
2822.43,2822.43,1,3.8,19.41,36.9,30.3,54.0,0.45,8.1,1647.4,0,1819.090,1.20,19015,107.07,92.81,348.41,-167.50,146.79,-167.50,2.00,2822.43,0.00,3735.00,75.000,19.41,3.09,2023/04/09,05:00:50
2822.48,2822.48,1,3.8,19.42,39.6,30.3,53.6,0.44,8.2,1763.8,0,1804.070,1.20,19132,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.48,0.00,3735.00,75.000,19.42,3.09,2023/04/09,05:01:00
2822.54,2822.54,1,3.8,19.29,40.0,30.2,53.5,0.45,8.2,1767.7,0,1789.050,1.20,19135,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.54,0.00,3735.00,75.000,19.29,3.11,2023/04/09,05:01:10
2822.59,2822.59,1,3.8,19.32,40.3,30.2,53.5,0.45,8.2,1781.5,0,1785.290,1.20,19149,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.59,0.00,3735.00,75.000,19.32,3.11,2023/04/09,05:01:20
2822.65,2822.65,1,3.8,19.39,44.5,30.1,53.7,0.50,8.4,1979.5,0,1774.020,1.20,19347,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.65,0.00,3735.00,75.000,19.39,3.09,2023/04/09,05:01:30
2822.70,2822.70,1,3.8,19.34,44.4,30.1,53.3,0.50,8.5,1977.1,0,1774.020,1.20,19345,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.70,0.00,3735.00,75.000,19.34,3.10,2023/04/09,05:01:40
2822.75,2822.75,1,3.8,19.83,44.6,30.0,53.1,0.52,8.6,1998.2,0,1770.260,1.20,19366,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.75,0.00,3735.00,75.000,19.83,3.03,2023/04/09,05:01:50
2822.81,2822.81,1,3.8,20.71,41.9,30.0,53.2,0.52,8.5,1940.6,0,1770.260,1.20,19308,107.07,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.81,0.00,3735.00,75.000,20.71,2.90,2023/04/09,05:02:00
2822.88,2822.88,1,3.8,21.19,40.9,29.9,53.2,0.52,8.9,1992.2,0,1770.260,1.20,19360,104.65,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.88,0.00,3735.00,75.000,21.19,2.83,2023/04/09,05:02:10
2822.94,2822.94,1,3.8,21.26,44.4,29.8,52.9,0.50,8.8,2170.3,0,1759.000,1.20,19538,104.65,92.81,348.41,-156.25,146.79,-156.25,2.00,2822.94,0.00,3735.00,75.000,21.26,2.82,2023/04/09,05:02:20
2823.00,2823.00,1,3.9,21.31,42.2,29.8,52.9,0.50,8.9,2069.8,0,1770.260,1.20,19438,104.65,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.00,0.00,3735.00,75.000,21.31,2.82,2023/04/09,05:02:30
2823.05,2823.05,1,3.9,21.34,43.5,29.7,52.9,0.50,8.9,2132.6,0,1770.260,1.20,19500,104.65,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.05,0.00,3735.00,75.000,21.34,2.81,2023/04/09,05:02:40
2823.11,2823.11,1,3.9,21.32,45.8,29.7,52.8,0.44,9.3,2245.4,0,1759.000,1.20,19613,104.65,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.11,0.00,3735.00,75.000,21.32,2.81,2023/04/09,05:02:50
2823.18,2823.18,1,3.9,21.22,45.9,29.6,52.7,0.50,8.9,2239.8,0,1759.000,1.20,19608,109.49,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.18,0.00,3735.00,75.000,21.22,2.83,2023/04/09,05:03:00
2823.23,2823.23,1,3.9,21.31,43.2,29.5,52.9,0.50,8.9,2101.9,0,1759.000,1.20,19470,109.49,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.23,0.00,3735.00,75.000,21.31,2.82,2023/04/09,05:03:10
2823.29,2823.29,1,3.9,21.35,44.3,29.5,53.0,0.52,9.2,2166.3,0,1759.000,1.20,19534,109.49,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.29,0.00,3735.00,75.000,21.35,2.81,2023/04/09,05:03:20
2823.34,2823.34,1,3.9,21.32,45.5,29.4,52.6,0.50,9.1,2231.1,0,1759.000,1.20,19599,109.49,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.34,0.00,3735.00,75.000,21.32,2.81,2023/04/09,05:03:30
2823.41,2823.41,1,3.9,21.37,43.1,29.4,52.7,0.50,9.2,2116.1,0,1759.000,1.20,19484,109.49,92.81,348.41,-156.25,146.79,-156.25,2.00,2823.41,0.00,3735.00,75.000,21.37,2.81,2023/04/09,05:03:40
2823.47,2823.47,1,3.9,21.63,42.4,29.3,52.7,0.50,9.1,2103.4,0,1759.000,1.20,19471,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.47,0.00,3735.00,75.000,21.63,2.77,2023/04/09,05:03:50
2823.53,2823.53,1,3.9,21.73,43.1,29.2,52.7,0.51,9.4,2134.1,0,1759.000,1.20,19502,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.53,0.00,3735.00,75.000,21.73,2.76,2023/04/09,05:04:00
2823.58,2823.58,1,3.9,21.39,44.6,29.2,52.5,0.52,9.2,2189.8,0,1759.000,1.20,19558,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.58,0.00,3735.00,75.000,21.39,2.81,2023/04/09,05:04:10
2823.64,2823.64,1,3.9,21.41,43.9,29.1,52.6,0.50,9.1,2156.8,0,1759.000,1.20,19524,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.64,0.00,3735.00,75.000,21.41,2.80,2023/04/09,05:04:20
2823.71,2823.71,1,3.9,21.45,43.0,29.1,52.7,0.50,9.3,2114.3,0,1759.000,1.20,19482,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.71,0.00,3735.00,75.000,21.45,2.80,2023/04/09,05:04:30
2823.77,2823.77,1,3.9,21.39,45.3,29.0,52.3,0.50,9.6,2229.5,0,1759.000,1.20,19597,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.77,0.00,3735.00,75.000,21.39,2.81,2023/04/09,05:04:40
2823.82,2823.82,1,3.9,21.31,45.4,28.9,52.4,0.50,9.4,2222.3,0,1770.260,1.20,19590,111.91,92.81,348.41,-173.12,146.79,-173.12,2.00,2823.82,0.00,3735.00,75.000,21.31,2.82,2023/04/09,05:04:50
2823.88,2823.88,1,3.9,21.23,45.7,28.9,52.5,0.50,9.3,2214.9,0,1759.000,1.20,19583,111.91,92.81,348.41,-178.75,146.79,-178.75,2.00,2823.88,0.00,3735.00,75.000,21.23,2.83,2023/04/09,05:05:00
2823.94,2823.94,1,3.9,21.21,45.5,28.8,52.6,0.50,9.6,2216.1,0,1759.000,1.20,19584,111.91,92.81,348.41,-178.75,146.79,-178.75,2.00,2823.94,0.00,3735.00,75.000,21.21,2.83,2023/04/09,05:05:10
2824.00,2824.00,1,3.9,21.29,45.2,28.8,52.3,0.50,9.3,2202.1,0,1759.000,1.20,19570,111.91,92.81,348.41,-178.75,146.79,-178.75,2.00,2824.00,0.00,3735.00,75.000,21.29,2.82,2023/04/09,05:05:20
2824.06,2824.06,1,3.9,21.30,46.5,28.7,52.3,0.52,9.4,2272.8,0,1759.000,1.20,19641,111.91,92.81,348.41,-178.75,146.79,-178.75,2.00,2824.06,0.00,3735.00,75.000,21.30,2.82,2023/04/09,05:05:30
2824.12,2824.12,1,3.9,21.33,45.8,28.7,52.6,0.51,9.2,2249.0,0,1759.000,1.20,19617,104.65,92.81,348.41,-178.75,146.79,-178.75,2.00,2824.12,0.00,3735.00,75.000,21.33,2.81,2023/04/09,05:05:40
2824.18,2824.18,1,3.9,21.39,44.9,28.6,52.3,0.52,9.6,2198.5,0,1770.260,1.20,19566,104.65,92.81,348.41,-178.75,146.79,-178.75,2.00,2824.18,0.00,3735.00,75.000,21.39,2.81,2023/04/09,05:05:50
2824.24,2824.24,1,3.9,21.28,45.2,28.5,52.4,0.52,9.3,2213.8,0,1759.000,1.20,19582,104.65,92.81,348.41,-178.75,146.79,-178.75,2.00,2824.24,0.00,3735.00,75.000,21.28,2.82,2023/04/09,05:06:00
2824.29,2824.29,1,3.9,21.23,45.8,28.5,52.6,0.51,9.3,2231.1,0,1759.000,1.20,19599,104.65,92.81,348.41,170.00,146.79,170.00,2.00,2824.29,0.00,3735.00,75.000,21.23,2.83,2023/04/09,05:06:10
2824.35,2824.35,1,3.9,21.29,44.8,28.4,52.7,0.50,9.5,2190.6,0,1770.260,1.20,19558,104.65,92.81,348.41,170.00,146.79,170.00,2.00,2824.35,0.00,3735.00,75.000,21.29,2.82,2023/04/09,05:06:20
2824.41,2824.41,1,3.9,21.41,44.5,28.4,52.4,0.52,9.5,2193.5,0,1759.000,1.20,19561,109.49,92.81,348.41,170.00,146.79,170.00,2.00,2824.41,0.00,3735.00,75.000,21.41,2.80,2023/04/09,05:06:30
2824.47,2824.47,1,3.9,21.36,47.2,28.3,52.5,0.52,9.2,2312.2,0,1759.000,1.20,19680,109.49,92.81,348.41,170.00,146.79,170.00,2.00,2824.47,0.00,3735.00,75.000,21.36,2.81,2023/04/09,05:06:40
2824.54,2824.54,1,3.9,21.27,47.0,28.2,52.6,0.51,9.1,2276.9,0,1759.000,1.20,19645,109.49,92.81,348.41,170.00,146.79,170.00,2.00,2824.54,0.00,3735.00,75.000,21.27,2.82,2023/04/09,05:06:50
2824.59,2824.59,1,3.9,21.25,46.2,28.2,52.8,0.50,9.3,2249.0,0,1759.000,1.20,19617,114.33,92.81,348.41,170.00,146.79,170.00,2.00,2824.59,0.00,3735.00,75.000,21.25,2.82,2023/04/09,05:07:00
2824.65,2824.65,1,3.9,21.32,43.4,28.1,52.6,0.50,9.1,2121.6,0,1759.000,1.20,19489,114.33,92.81,348.41,170.00,146.79,170.00,2.00,2824.65,0.00,3735.00,75.000,21.32,2.81,2023/04/09,05:07:10
2824.71,2824.71,1,3.9,21.33,41.6,28.1,52.5,0.51,9.2,2036.3,0,1759.000,1.20,19404,114.33,92.81,348.41,170.00,146.79,170.00,2.00,2824.71,0.00,3735.00,75.000,21.33,2.81,2023/04/09,05:07:20
2824.77,2824.77,1,3.9,21.36,42.7,28.0,52.5,0.52,9.4,2091.0,0,1759.000,1.20,19459,114.33,92.81,348.41,164.38,146.79,164.38,2.00,2824.77,0.00,3735.00,75.000,21.36,2.81,2023/04/09,05:07:30
2824.83,2824.83,1,3.9,21.33,42.9,27.9,52.1,0.52,9.7,2094.3,0,1759.000,1.20,19462,114.33,92.81,348.41,164.38,146.79,164.38,2.00,2824.83,0.00,3735.00,75.000,21.33,2.81,2023/04/09,05:07:40
2824.88,2824.88,1,3.9,21.32,41.4,27.9,52.0,0.51,9.8,2025.8,0,1759.000,1.20,19394,114.33,92.81,348.41,164.38,146.79,164.38,2.00,2824.88,0.00,3735.00,75.000,21.32,2.81,2023/04/09,05:07:50
2824.94,2824.94,1,3.9,21.23,40.0,27.8,52.1,0.51,9.8,1946.5,0,1759.000,1.20,19314,114.33,92.81,348.41,164.38,146.79,164.38,2.00,2824.94,0.00,3735.00,75.000,21.23,2.83,2023/04/09,05:08:00
2825.01,2825.01,1,3.9,21.23,43.4,27.8,51.9,0.50,10.0,2109.9,0,1759.000,1.20,19478,114.33,92.81,348.41,164.38,146.79,164.38,2.00,2825.01,0.00,3735.00,75.000,21.23,2.83,2023/04/09,05:08:10
2825.06,2825.06,1,3.9,21.36,42.7,27.7,51.7,0.50,10.0,2084.0,0,1759.000,1.20,19452,114.33,92.81,348.41,164.38,146.79,164.38,2.00,2825.06,0.00,3735.00,75.000,21.36,2.81,2023/04/09,05:08:20
2825.06,2824.98,0,3.9,0.00,38.9,31.2,74.9,24.79,10.2,1896.5,0,1759.000,1.20,19264,114.33,92.81,348.41,164.38,146.79,164.38,6.00,2824.98,0.00,3735.00,75.000,0.00,0.00,2023/04/09,05:08:30
2825.06,2821.06,0,3.9,0.00,-999.25,31.9,69.4,24.72,0.5,764.2,0,951.462,1.20,18132,114.33,92.81,348.41,164.38,146.79,164.38,6.00,2821.06,0.00,3735.00,75.000,0.00,0.00,2023/04/09,05:08:40
2825.06,2821.79,0,3.9,0.00,-999.25,31.9,61.1,14.74,5.2,267.6,51,5237.030,1.20,17635,114.33,92.81,348.41,164.38,146.79,164.38,7.00,2821.79,0.00,3735.00,75.000,0.00,0.00,2023/04/09,05:08:50
2825.06,2824.23,0,3.9,0.00,-999.25,30.9,56.5,14.83,6.4,616.6,50,3437.920,1.20,17984,114.33,92.81,348.41,164.38,146.79,164.38,7.00,2824.23,0.00,3735.00,75.000,0.00,0.00,2023/04/09,05:09:00
2825.06,2824.57,0,3.9,0.00,-999.25,28.4,61.0,14.46,5.1,639.1,50,4215.410,1.20,18007,114.33,92.81,348.41,164.38,146.79,164.38,7.00,2824.57,0.00,3735.00,75.000,0.00,0.00,2023/04/09,05:09:10
2825.06,2824.79,0,3.9,0.00,-999.25,28.1,60.8,1.72,3.6,355.3,50,4696.170,1.20,17723,114.33,92.81,348.41,164.38,146.79,164.38,5.00,2824.79,0.00,3735.00,75.000,0.00,0.00,2023/04/09,05:09:20
2825.06,2825.06,1,3.9,5.13,48280600000.0,27.9,57.7,1.77,7.1,1833.9,50,6435.190,1.20,19202,114.33,92.81,348.41,164.38,146.79,164.38,5.00,2825.06,0.00,3735.00,75.000,5.13,11.69,2023/04/09,05:09:30
